gene_name,experiment_ids,allen_gene_ids,entrez_ids,entrez_history,current_entrez_ids,mgi_ids,current_symbols,old_ensembl_id,mgi_candidates,ncbi_candidates,candidate_ids,allen_target_ambiguous,ensembl_ids,rejected_candidates,status
Cx3cl1,[2135],[20075],"[""20312""]","[[""20312""]]","[""20312""]","[""MGI:1097153""]","[""Cx3cl1""]",ENSMUSG00000031778,"[""ENSMUSG00000031778""]","[""ENSMUSG00000031778""]","[""ENSMUSG00000031778""]",False,"[""ENSMUSG00000031778""]",{},one_to_one
Cx3cr1,[1605],[12832],"[""13051""]","[[""13051""]]","[""13051""]","[""MGI:1333815""]","[""Cx3cr1""]",ENSMUSG00000052336,"[""ENSMUSG00000052336""]","[""ENSMUSG00000052336""]","[""ENSMUSG00000052336""]",False,"[""ENSMUSG00000052336""]",{},one_to_one
Cxcl12,"[308, 79907936]",[20078],"[""20315""]","[[""20315""]]","[""20315""]","[""MGI:103556""]","[""Cxcl12""]",ENSMUSG00000061353,"[""ENSMUSG00000061353""]","[""ENSMUSG00000061353""]","[""ENSMUSG00000061353""]",False,"[""ENSMUSG00000061353""]",{},one_to_one
Cxcl13,[74819234],[35270],"[""55985""]","[[""55985""]]","[""55985""]","[""MGI:1888499""]","[""Cxcl13""]",ENSMUSG00000023078,"[""ENSMUSG00000023078""]","[""ENSMUSG00000023078""]","[""ENSMUSG00000023078""]",False,"[""ENSMUSG00000023078""]",{},one_to_one
Cxcl14,[74272041],[36542],"[""57266""]","[[""57266""]]","[""57266""]","[""MGI:1888514""]","[""Cxcl14""]",ENSMUSG00000021508,"[""ENSMUSG00000021508""]","[""ENSMUSG00000021508""]","[""ENSMUSG00000021508""]",False,"[""ENSMUSG00000021508""]",{},one_to_one
Cyb561,[71020402],[12837],"[""13056""]","[[""13056""]]","[""13056""]","[""MGI:103253""]","[""Cyb561""]",ENSMUSG00000019590,"[""ENSMUSG00000019590""]","[""ENSMUSG00000019590""]","[""ENSMUSG00000019590""]",False,"[""ENSMUSG00000019590""]",{},one_to_one
Cyb5a,[75043146],[73830],"[""109672""]","[[""109672""]]","[""109672""]","[""MGI:1926952""]","[""Cyb5a""]",ENSMUSG00000024646,"[""ENSMUSG00000024646""]","[""ENSMUSG00000024646""]","[""ENSMUSG00000024646""]",False,"[""ENSMUSG00000024646""]",{},one_to_one
Cyb5r1,[74988452],[47858],"[""72017""]","[[""72017""]]","[""72017""]","[""MGI:1919267""]","[""Cyb5r1""]",ENSMUSG00000026456,"[""ENSMUSG00000026456""]","[""ENSMUSG00000026456""]","[""ENSMUSG00000026456""]",False,"[""ENSMUSG00000026456""]",{},one_to_one
Cyc1,[357103],[42288],"[""66445""]","[[""66445""]]","[""66445""]","[""MGI:1913695""]","[""Cyc1""]",ENSMUSG00000022551,"[""ENSMUSG00000022551""]","[""ENSMUSG00000022551""]","[""ENSMUSG00000022551""]",False,"[""ENSMUSG00000022551""]",{},one_to_one
Cyfip1,[74819653],[20193],"[""20430""]","[[""20430""]]","[""20430""]","[""MGI:1338801""]","[""Cyfip1""]",ENSMUSG00000030447,"[""ENSMUSG00000030447""]","[""ENSMUSG00000030447""]","[""ENSMUSG00000030447""]",False,"[""ENSMUSG00000030447""]",{},one_to_one
Cygb,[72103830],[77604],"[""114886""]","[[""114886""]]","[""114886""]","[""MGI:2149481""]","[""Cygb""]",ENSMUSG00000020810,"[""ENSMUSG00000020810""]","[""ENSMUSG00000020810""]","[""ENSMUSG00000020810""]",False,"[""ENSMUSG00000020810""]",{},one_to_one
Cyhr1,[77414565],[33444],"[""54151""]","[[""54151""]]","[""54151""]","[""MGI:1859320""]","[""Zftraf1""]",ENSMUSG00000053929,"[""ENSMUSG00000053929""]","[""ENSMUSG00000053929""]","[""ENSMUSG00000053929""]",False,"[""ENSMUSG00000053929""]",{},one_to_one
Cyld,[73992938],[50097],"[""74256""]","[[""74256""]]","[""74256""]","[""MGI:1921506""]","[""Cyld""]",ENSMUSG00000036712,"[""ENSMUSG00000036712""]","[""ENSMUSG00000036712""]","[""ENSMUSG00000036712""]",False,"[""ENSMUSG00000036712""]",{},one_to_one
Cyp26b1,"[72081548, 79568022]",[87382],"[""232174""]","[[""232174""]]","[""232174""]","[""MGI:2176159""]","[""Cyp26b1""]",ENSMUSG00000063415,"[""ENSMUSG00000063415""]","[""ENSMUSG00000063415""]","[""ENSMUSG00000063415""]",False,"[""ENSMUSG00000063415""]",{},one_to_one
Cyp27a1,[70634300],[68252],"[""104086""]","[[""104086""]]","[""104086""]","[""MGI:88594""]","[""Cyp27a1""]",ENSMUSG00000026170,"[""ENSMUSG00000026170""]","[""ENSMUSG00000026170""]","[""ENSMUSG00000026170""]",False,"[""ENSMUSG00000026170""]",{},one_to_one
Cyp2j6,[77278979],[12890],"[""13110""]","[[""13110""]]","[""13110""]","[""MGI:1270148""]","[""Cyp2j6""]",ENSMUSG00000052914,"[""ENSMUSG00000052914""]","[""ENSMUSG00000052914""]","[""ENSMUSG00000052914""]",False,"[""ENSMUSG00000052914""]",{},one_to_one
Cyp39a1,"[71836847, 77874608]",[35335],"[""56050""]","[[""56050""]]","[""56050""]","[""MGI:1927096""]","[""Cyp39a1""]",ENSMUSG00000023963,"[""ENSMUSG00000023963""]","[""ENSMUSG00000023963""]","[""ENSMUSG00000023963""]",False,"[""ENSMUSG00000023963""]",{},one_to_one
Cyp46a1,[70613977],[12896],"[""13116""]","[[""13116""]]","[""13116""]","[""MGI:1341877""]","[""Cyp46a1""]",ENSMUSG00000021259,"[""ENSMUSG00000021259""]","[""ENSMUSG00000021259""]","[""ENSMUSG00000021259""]",False,"[""ENSMUSG00000021259""]",{},one_to_one
Cyp4f15,[1189],[70813],"[""106648""]","[[""106648""]]","[""106648""]","[""MGI:2146921""]","[""Cyp4f15""]",ENSMUSG00000073424,"[""ENSMUSG00000073424""]","[""ENSMUSG00000073424""]","[""ENSMUSG00000073424""]",False,"[""ENSMUSG00000073424""]",{},one_to_one
Cyp4v3,[74882196],[66463],"[""102294""]","[[""102294""]]","[""102294""]","[""MGI:2142763""]","[""Cyp4v3""]",ENSMUSG00000079057,"[""ENSMUSG00000079057""]","[""ENSMUSG00000079057""]","[""ENSMUSG00000079057""]",False,"[""ENSMUSG00000079057""]",{},one_to_one
Cyp51,[75934914],[12901],"[""13121""]","[[""13121""]]","[""13121""]","[""MGI:106040""]","[""Cyp51""]",ENSMUSG00000001467,"[""ENSMUSG00000001467""]","[""ENSMUSG00000001467""]","[""ENSMUSG00000001467""]",False,"[""ENSMUSG00000001467""]",{},one_to_one
Cyp7b1,[70927813],[12903],"[""13123""]","[[""13123""]]","[""13123""]","[""MGI:104978""]","[""Cyp7b1""]",ENSMUSG00000039519,"[""ENSMUSG00000039519""]","[""ENSMUSG00000039519""]","[""ENSMUSG00000039519""]",False,"[""ENSMUSG00000039519""]",{},one_to_one
Cyr61,"[1191, 80343407]",[15780],"[""16007""]","[[""16007""]]","[""16007""]","[""MGI:88613""]","[""Ccn1""]",ENSMUSG00000028195,"[""ENSMUSG00000028195""]","[""ENSMUSG00000028195""]","[""ENSMUSG00000028195""]",False,"[""ENSMUSG00000028195""]",{},one_to_one
Cysltr1,[75651227],[37424],"[""58861""]","[[""58861""]]","[""58861""]","[""MGI:1926218""]","[""Cysltr1""]",ENSMUSG00000052821,"[""ENSMUSG00000052821""]","[""ENSMUSG00000052821""]","[""ENSMUSG00000052821""]",False,"[""ENSMUSG00000052821""]",{},one_to_one
Cystm1,[75079788],[41903],"[""66060""]","[[""66060""]]","[""66060""]","[""MGI:1913310""]","[""Cystm1""]",ENSMUSG00000046727,"[""ENSMUSG00000046727""]","[""ENSMUSG00000046727""]","[""ENSMUSG00000046727""]",False,"[""ENSMUSG00000046727""]",{},one_to_one
Cytip,[1270],[86662],"[""227929""]","[[""227929""]]","[""227929""]","[""MGI:2183535""]","[""Cytip""]",ENSMUSG00000026832,"[""ENSMUSG00000026832""]","[""ENSMUSG00000026832""]","[""ENSMUSG00000026832""]",False,"[""ENSMUSG00000026832""]",{},one_to_one
D030063F01Rik,[73931628],[107204],"[""320269""]","[[""320269"", ""76740""]]","[""76740""]","[""MGI:1923990""]","[""Efr3a""]",ENSMUSG00000015002,"[""ENSMUSG00000015002""]","[""ENSMUSG00000015002""]","[""ENSMUSG00000015002""]",False,"[""ENSMUSG00000015002""]",{},shared_target
D10Bwg1379e,[75988646],[84857],"[""215821""]","[[""215821""]]","[""215821""]","[""MGI:106387""]","[""Arfgef3""]",ENSMUSG00000019852,"[""ENSMUSG00000019852""]","[""ENSMUSG00000019852""]","[""ENSMUSG00000019852""]",False,"[""ENSMUSG00000019852""]",{},one_to_one
D11Ertd759e,[74881365],[92516],"[""268513""]","[[""268513"", ""672511""]]","[""672511""]","[""MGI:1289196""]","[""Rnf213""]",ENSMUSG00000070327,"[""ENSMUSG00000070327""]","[""ENSMUSG00000070327""]","[""ENSMUSG00000070327""]",False,"[""ENSMUSG00000070327""]",{},one_to_one
D11Wsu47e,[74819575],[93125],"[""276852""]","[[""276852""]]","[""276852""]","[""MGI:106356""]","[""Mtnap1""]",ENSMUSG00000041623,"[""ENSMUSG00000041623""]","[""ENSMUSG00000041623""]","[""ENSMUSG00000041623""]",False,"[""ENSMUSG00000041623""]",{},one_to_one
D16Ertd472e,[318],[42945],"[""67102""]","[[""67102""]]","[""67102""]","[""MGI:1196400""]","[""D16Ertd472e""]",ENSMUSG00000022864,"[""ENSMUSG00000022864""]","[""ENSMUSG00000022864""]","[""ENSMUSG00000022864""]",False,"[""ENSMUSG00000022864""]",{},one_to_one
D430041D05Rik,[72472777],[88865],"[""241589""]","[[""241589""]]","[""241589""]","[""MGI:2181743""]","[""D430041D05Rik""]",ENSMUSG00000068373,"[""ENSMUSG00000068373""]","[""ENSMUSG00000068373""]","[""ENSMUSG00000068373""]",False,"[""ENSMUSG00000068373""]",{},one_to_one
D630014O11Rik,[75080645],[106801],"[""319866""]","[[""319866""]]","[""319866""]","[""MGI:2442874""]","[""D630014O11Rik""]",ENSMUSG00000090168,"[""ENSMUSG00000090168""]",[],"[""ENSMUSG00000090168""]",False,"[""ENSMUSG00000090168""]",{},one_to_one
D830029A09Rik,[72472778],[128486],"[""414100""]","[[""414100"", ""74103""]]","[""74103""]","[""MGI:1921353""]","[""Nebl""]",ENSMUSG00000053702,"[""ENSMUSG00000053702""]","[""ENSMUSG00000053702""]","[""ENSMUSG00000053702""]",False,"[""ENSMUSG00000053702""]",{},one_to_one
D830030K20Rik,[73930807],[107268],"[""320333""]","[[""320333""]]","[""320333""]","[""MGI:2443830""]","[""D830030K20Rik""]",ENSMUSG00000096039,"[""ENSMUSG00000096039""]","[""ENSMUSG00000096039""]","[""ENSMUSG00000096039""]",False,"[""ENSMUSG00000096039""]",{},one_to_one
